State,State Code,UCD - Drug/Alcohol Induced Cause,UCD - Drug/Alcohol Induced Cause Code,MCD - Drug/Alcohol Induced Cause,MCD - Drug/Alcohol Induced Cause Code,Five-Year Age Groups,Five-Year Age Groups Code,Year,Year Code,Deaths,Population,Crude Rate
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2019,2019,62,2464326,2.5
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2020,2020,85,2457952,3.5
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2021,2021,76,2497533,3
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2022,2022,53,2471944,2.1
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,50-54 years,50-54,2023,2023,46,2447513,1.9
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2018,2018,81,2518810,3.2
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2019,2019,86,2508777,3.4
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2020,2020,76,2466381,3.1
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2021,2021,77,2455012,3.1
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2022,2022,62,2385680,2.6
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,55-59 years,55-59,2023,2023,77,2358200,3.3
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2018,2018,52,2262416,2.3
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2019,2019,68,2277858,3
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2020,2020,92,2296040,4
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2021,2021,78,2322720,3.4
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2022,2022,76,2301629,3.3
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,60-64 years ,60-64,2023,2023,87,2318128,3.8
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2018,2018,23,1853102,1.2
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2019,2019,42,1889872,2.2
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2020,2020,44,1918055,2.3
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2021,2021,47,1961307,2.4
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2022,2022,64,1974129,3.2
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,65-69 years,65-69,2023,2023,50,2029075,2.5
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,70-74 years,70-74,2019,2019,13,1496798,Unreliable
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,70-74 years,70-74,2020,2020,24,1551490,1.5
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,70-74 years,70-74,2021,2021,26,1596706,1.6
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,70-74 years,70-74,2022,2022,20,1586759,1.3
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,70-74 years,70-74,2023,2023,24,1631900,1.5
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,75-79 years,75-79,2020,2020,11,1052210,Unreliable
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,75-79 years,75-79,2021,2021,12,1046111,Unreliable
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,75-79 years,75-79,2022,2022,12,1140952,Unreliable
California,6,All other drug-induced causes,D9,All other drug-induced causes,D9,75-79 years,75-79,2023,2023,18,1202686,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,20-24 years,20-24,2019,2019,10,2647279,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,20-24 years,20-24,2020,2020,10,2597931,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,25-29 years,25-29,2018,2018,23,3125816,0.7
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,25-29 years,25-29,2019,2019,21,3094978,0.7
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,25-29 years,25-29,2020,2020,17,3011714,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,25-29 years,25-29,2021,2021,21,2835293,0.7
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,25-29 years,25-29,2022,2022,10,2757767,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2018,2018,31,2917983,1.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2019,2019,26,2957974,0.9
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2020,2020,31,3005343,1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2021,2021,19,3004349,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2022,2022,20,2989584,0.7
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,30-34 years,30-34,2023,2023,18,2978517,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2018,2018,21,2754980,0.8
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2019,2019,24,2780574,0.9
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2020,2020,33,2781508,1.2
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2021,2021,28,2816062,1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2022,2022,22,2783889,0.8
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,35-39 years,35-39,2023,2023,32,2800939,1.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2018,2018,27,2500691,1.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2019,2019,46,2501526,1.8
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2020,2020,40,2524241,1.6
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2021,2021,44,2590379,1.7
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2022,2022,35,2606759,1.3
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,40-44 years,40-44,2023,2023,42,2648821,1.6
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2018,2018,55,2568083,2.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2019,2019,39,2515419,1.6
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2020,2020,43,2452996,1.8
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2021,2021,36,2430013,1.5
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2022,2022,33,2398337,1.4
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,45-49 years,45-49,2023,2023,39,2399835,1.6
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2018,2018,57,2503891,2.3
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2019,2019,56,2464326,2.3
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2020,2020,76,2457952,3.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2021,2021,69,2497533,2.8
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2022,2022,49,2471944,2
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,50-54 years,50-54,2023,2023,42,2447513,1.7
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2018,2018,73,2518810,2.9
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2019,2019,76,2508777,3
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2020,2020,69,2466381,2.8
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2021,2021,73,2455012,3
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2022,2022,57,2385680,2.4
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,55-59 years,55-59,2023,2023,68,2358200,2.9
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2018,2018,46,2262416,2
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2019,2019,63,2277858,2.8
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2020,2020,81,2296040,3.5
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2021,2021,71,2322720,3.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2022,2022,63,2301629,2.7
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,60-64 years ,60-64,2023,2023,77,2318128,3.3
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2018,2018,20,1853102,1.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2019,2019,40,1889872,2.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2020,2020,40,1918055,2.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2021,2021,42,1961307,2.1
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2022,2022,48,1974129,2.4
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,65-69 years,65-69,2023,2023,38,2029075,1.9
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,70-74 years,70-74,2019,2019,12,1496798,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,70-74 years,70-74,2020,2020,21,1551490,1.4
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,70-74 years,70-74,2021,2021,26,1596706,1.6
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,70-74 years,70-74,2022,2022,16,1586759,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,70-74 years,70-74,2023,2023,20,1631900,1.2
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,75-79 years,75-79,2021,2021,12,1046111,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,75-79 years,75-79,2022,2022,10,1140952,Unreliable
California,6,All other drug-induced causes,D9,All other non-drug and non-alcohol causes,O9,75-79 years,75-79,2023,2023,15,1202686,Unreliable
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2019,2019,14,365448,Unreliable
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2020,2020,44,366386,12
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2021,2021,49,373472,13.1
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2022,2022,51,373129,13.7
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,15-19 years,15-19,2023,2023,34,378651,9
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2018,2018,64,378514,16.9
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2019,2019,62,377765,16.4
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2020,2020,106,380269,27.9
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2021,2021,120,378373,31.7
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2022,2022,87,402370,21.6
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,20-24 years,20-24,2023,2023,82,386605,21.2
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2018,2018,113,453907,24.9
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2019,2019,128,461160,27.8
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2020,2020,180,461679,39
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2021,2021,193,444049,43.5
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2022,2022,174,444634,39.1
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,25-29 years,25-29,2023,2023,152,445275,34.1
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2018,2018,95,440515,21.6
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2019,2019,130,452194,28.7
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2020,2020,166,462331,35.9
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2021,2021,245,464675,52.7
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2022,2022,224,470847,47.6
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,30-34 years,30-34,2023,2023,197,478828,41.1
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2018,2018,101,415058,24.3
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2019,2019,109,425517,25.6
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2020,2020,174,433137,40.2
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2021,2021,228,442586,51.5
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2022,2022,219,443101,49.4
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,35-39 years,35-39,2023,2023,238,448632,53.1
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,40-44 years,40-44,2018,2018,83,365021,22.7
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,40-44 years,40-44,2019,2019,95,372554,25.5
Colorado,8,Drug poisonings (overdose) Unintentional (X40-X44),D1,Drug poisonings (overdose) Unintentional (X40-X44),D1,40-44 years,40-44,2020,2020,140,382981,36.6
